name,lat,lng,type
簇锦公园,30.612938088704727,103.99294241513287,风景名胜;公园广场;公园
江安河生态公园,30.58805130047905,103.96261037440267,风景名胜;公园广场;公园
成都婚庆艺术公园,30.617747535833303,103.96281258725159,风景名胜;公园广场;公园
铁佛寺,30.61610983100695,103.98682669656469,风景名胜;风景名胜;寺庙道观
睡佛寺,30.588740623255998,103.96718528412636,风景名胜;风景名胜;风景名胜
水韵天府文化旅游休闲街区,30.611888220116583,103.95689356524073,风景名胜;风景名胜;风景名胜
锐晨岗亭,30.596272124908324,103.99165572260262,风景名胜;风景名胜相关;旅游景点
芦苇棚,30.60299143787359,103.97545376385567,风景名胜;风景名胜相关;旅游景点
簇桥古镇,30.611104160058918,103.99317739802093,风景名胜;风景名胜相关;旅游景点
双流金花镇玉兰花基地,30.60398373797438,103.96502432499982,风景名胜;风景名胜相关;旅游景点
山虎,30.603984237099557,103.96832272809375,风景名胜;风景名胜相关;旅游景点
金汇源休闲广场,30.631953570349477,103.95391629073924,风景名胜;公园广场;城市广场
诸葛桑园,30.629155258674277,103.97869865042236,风景名胜;公园广场;城市广场
金花映月公园,30.60901029096427,103.9628525995987,风景名胜;公园广场;公园
簇锦公园,30.612938088704727,103.99294241513287,风景名胜;公园广场;公园
江安河生态公园,30.58805130047905,103.96261037440267,风景名胜;公园广场;公园
成都婚庆艺术公园,30.617747535833303,103.96281258725159,风景名胜;公园广场;公园
铁佛寺,30.61610983100695,103.98682669656469,风景名胜;风景名胜;寺庙道观
睡佛寺,30.588740623255998,103.96718528412636,风景名胜;风景名胜;风景名胜
水韵天府文化旅游休闲街区,30.611888220116583,103.95689356524073,风景名胜;风景名胜;风景名胜
锐晨岗亭,30.596272124908324,103.99165572260262,风景名胜;风景名胜相关;旅游景点
芦苇棚,30.60299143787359,103.97545376385567,风景名胜;风景名胜相关;旅游景点
簇桥古镇,30.611104160058918,103.99317739802093,风景名胜;风景名胜相关;旅游景点
双流金花镇玉兰花基地,30.60398373797438,103.96502432499982,风景名胜;风景名胜相关;旅游景点
山虎,30.603984237099557,103.96832272809375,风景名胜;风景名胜相关;旅游景点
金汇源休闲广场,30.631953570349477,103.95391629073924,风景名胜;公园广场;城市广场
诸葛桑园,30.629155258674277,103.97869865042236,风景名胜;公园广场;城市广场
金花映月公园,30.60901029096427,103.9628525995987,风景名胜;公园广场;公园
name,lat,lng,type
簇锦公园,30.612938088704727,103.99294241513287,风景名胜;公园广场;公园
江安河生态公园,30.58805130047905,103.96261037440267,风景名胜;公园广场;公园
成都婚庆艺术公园,30.617747535833303,103.96281258725159,风景名胜;公园广场;公园
铁佛寺,30.61610983100695,103.98682669656469,风景名胜;风景名胜;寺庙道观
睡佛寺,30.588740623255998,103.96718528412636,风景名胜;风景名胜;风景名胜
水韵天府文化旅游休闲街区,30.611888220116583,103.95689356524073,风景名胜;风景名胜;风景名胜
锐晨岗亭,30.596272124908324,103.99165572260262,风景名胜;风景名胜相关;旅游景点
芦苇棚,30.60299143787359,103.97545376385567,风景名胜;风景名胜相关;旅游景点
簇桥古镇,30.611104160058918,103.99317739802093,风景名胜;风景名胜相关;旅游景点
双流金花镇玉兰花基地,30.60398373797438,103.96502432499982,风景名胜;风景名胜相关;旅游景点
山虎,30.603984237099557,103.96832272809375,风景名胜;风景名胜相关;旅游景点
金汇源休闲广场,30.631953570349477,103.95391629073924,风景名胜;公园广场;城市广场
诸葛桑园,30.629155258674277,103.97869865042236,风景名胜;公园广场;城市广场
金花映月公园,30.60901029096427,103.9628525995987,风景名胜;公园广场;公园
簇锦公园,30.612938088704727,103.99294241513287,风景名胜;公园广场;公园
江安河生态公园,30.58805130047905,103.96261037440267,风景名胜;公园广场;公园
成都婚庆艺术公园,30.617747535833303,103.96281258725159,风景名胜;公园广场;公园
铁佛寺,30.61610983100695,103.98682669656469,风景名胜;风景名胜;寺庙道观
睡佛寺,30.588740623255998,103.96718528412636,风景名胜;风景名胜;风景名胜
水韵天府文化旅游休闲街区,30.611888220116583,103.95689356524073,风景名胜;风景名胜;风景名胜
锐晨岗亭,30.596272124908324,103.99165572260262,风景名胜;风景名胜相关;旅游景点
芦苇棚,30.60299143787359,103.97545376385567,风景名胜;风景名胜相关;旅游景点
簇桥古镇,30.611104160058918,103.99317739802093,风景名胜;风景名胜相关;旅游景点
双流金花镇玉兰花基地,30.60398373797438,103.96502432499982,风景名胜;风景名胜相关;旅游景点
山虎,30.603984237099557,103.96832272809375,风景名胜;风景名胜相关;旅游景点
金汇源休闲广场,30.631953570349477,103.95391629073924,风景名胜;公园广场;城市广场
诸葛桑园,30.629155258674277,103.97869865042236,风景名胜;公园广场;城市广场
金花映月公园,30.60901029096427,103.9628525995987,风景名胜;公园广场;公园
