name,lat,lng,type
鑫大百盛购物中心,30.75878579872656,103.95737974795976,购物服务;商场;购物中心
万裕生活广场,30.713140598294004,103.98909010220012,购物服务;商场;普通商场
中海国际购物公园,30.727196808730245,103.9749456542464,购物服务;商场;购物中心
林湾摩尔购物中心,30.761952977709164,103.99060427103534,购物服务;商场;购物中心
四季城商业广场,30.75336376104803,103.9828009609552,购物服务;商场;购物中心|购物服务;商场;普通商场
四季中心,30.753424964410364,103.98253992154208,购物服务;商场;普通商场
汇力金沙广场,30.688338397681562,103.98812630632472,购物服务;商场;普通商场
成都后花园城市商业广场,30.743382845371652,103.98880276539953,购物服务;商场;普通商场
麻将街商业广场,30.76043558478635,103.98370115794046,购物服务;购物相关场所;购物相关场所
恒山商业广场,30.762684758679452,103.96156086375417,购物服务;购物相关场所;购物相关场所
鑫大百盛购物中心,30.75878579872656,103.95737974795976,购物服务;商场;购物中心
万裕生活广场,30.713140598294004,103.98909010220012,购物服务;商场;普通商场
中海国际购物公园,30.727196808730245,103.9749456542464,购物服务;商场;购物中心
林湾摩尔购物中心,30.761952977709164,103.99060427103534,购物服务;商场;购物中心
四季城商业广场,30.75336376104803,103.9828009609552,购物服务;商场;购物中心|购物服务;商场;普通商场
四季中心,30.753424964410364,103.98253992154208,购物服务;商场;普通商场
汇力金沙广场,30.688338397681562,103.98812630632472,购物服务;商场;普通商场
成都后花园城市商业广场,30.743382845371652,103.98880276539953,购物服务;商场;普通商场
麻将街商业广场,30.76043558478635,103.98370115794046,购物服务;购物相关场所;购物相关场所
恒山商业广场,30.762684758679452,103.96156086375417,购物服务;购物相关场所;购物相关场所
