name,lat,lng,type
川西坝子火锅(蜀汉直营店),30.69213659739809,104.02205531232448,餐饮服务;中餐厅;火锅店
红杏酒家(羊西店),30.693834583307016,104.01692157005112,餐饮服务;中餐厅;四川菜(川菜)
小龙坎老火锅(交大店),30.710424027684205,104.04491084630767,餐饮服务;中餐厅;火锅店
牛不比清真火锅(金牛店),30.6879381543406,104.0398302850952,餐饮服务;中餐厅;清真菜馆
泰徕泰式海鲜自助火锅(羊西店),30.697447365452067,104.00963616973509,餐饮服务;中餐厅;中餐厅
必胜客(交大店),30.707040252064534,104.04001055462257,餐饮服务;快餐厅;必胜客
牛不比火锅(交大店),30.707760453950797,104.0498065429534,餐饮服务;中餐厅;火锅店
萨波尔,30.698132767524886,104.04010058807383,餐饮服务;外国餐厅;西餐厅(综合风味)
炙景台烧肉居酒屋(交大店),30.71136873320116,104.03394613841316,餐饮服务;中餐厅;特色/地方风味餐厅
川西坝子印象火锅(西门店),30.688261076481766,104.03921360154496,餐饮服务;中餐厅;火锅店
汉拿山(凯德广场·金牛),30.706604039537893,104.04031528923846,餐饮服务;外国餐厅;韩国料理
徐记家婆菜(交大店),30.702636003468875,104.03923470350503,餐饮服务;中餐厅;中餐厅
鲁西肥牛(凯德广场·金牛),30.707990176464225,104.03937897294452,餐饮服务;中餐厅;火锅店
比格自助披萨(凯德广场·金牛),30.707488495974378,104.03977981366494,餐饮服务;快餐厅;快餐厅
颐禾应季厨房,30.71567396440897,104.008497867932,餐饮服务;中餐厅;中餐厅
蜀宴小调(银沙店),30.700579518505666,104.03762502519938,餐饮服务;中餐厅;四川菜(川菜)
必胜客(蜀汉店),30.688214153621956,104.02374186052903,餐饮服务;快餐厅;必胜客
辣妹子河鲜自助(凯德广场·金牛),30.708138007187532,104.03976778552433,餐饮服务;中餐厅;海鲜酒楼
虾佬圣汤(一品天下店),30.697544832910122,104.02045330172216,餐饮服务;中餐厅;火锅店
竹涟烧肉铺(日式烤肉店),30.711649052327303,104.03502084613757,餐饮服务;外国餐厅;日本料理
寇家大院,30.6925071041024,104.04775964980901,餐饮服务;休闲餐饮场所;休闲餐饮场所
英雄峰荟火锅生活馆(交大店),30.70659126963235,104.04169847099054,餐饮服务;中餐厅;火锅店
豪客来(花好月圆店),30.687777502472404,104.02394071163167,餐饮服务;外国餐厅;西餐厅(综合风味)
蜀九香火锅酒楼(迎宾店),30.714748399683156,104.00605786804144,餐饮服务;中餐厅;火锅店
北平楼(沙湾店),30.688211554074645,104.04777468761377,餐饮服务;中餐厅;北京菜
川西坝子火锅(蜀汉直营店),30.69213659739809,104.02205531232448,餐饮服务;中餐厅;火锅店
红杏酒家(羊西店),30.693834583307016,104.01692157005112,餐饮服务;中餐厅;四川菜(川菜)
小龙坎老火锅(交大店),30.710424027684205,104.04491084630767,餐饮服务;中餐厅;火锅店
牛不比清真火锅(金牛店),30.6879381543406,104.0398302850952,餐饮服务;中餐厅;清真菜馆
泰徕泰式海鲜自助火锅(羊西店),30.697447365452067,104.00963616973509,餐饮服务;中餐厅;中餐厅
必胜客(交大店),30.707040252064534,104.04001055462257,餐饮服务;快餐厅;必胜客
牛不比火锅(交大店),30.707760453950797,104.0498065429534,餐饮服务;中餐厅;火锅店
萨波尔,30.698132767524886,104.04010058807383,餐饮服务;外国餐厅;西餐厅(综合风味)
炙景台烧肉居酒屋(交大店),30.71136873320116,104.03394613841316,餐饮服务;中餐厅;特色/地方风味餐厅
川西坝子印象火锅(西门店),30.688261076481766,104.03921360154496,餐饮服务;中餐厅;火锅店
汉拿山(凯德广场·金牛),30.706604039537893,104.04031528923846,餐饮服务;外国餐厅;韩国料理
徐记家婆菜(交大店),30.702636003468875,104.03923470350503,餐饮服务;中餐厅;中餐厅
鲁西肥牛(凯德广场·金牛),30.707990176464225,104.03937897294452,餐饮服务;中餐厅;火锅店
比格自助披萨(凯德广场·金牛),30.707488495974378,104.03977981366494,餐饮服务;快餐厅;快餐厅
颐禾应季厨房,30.71567396440897,104.008497867932,餐饮服务;中餐厅;中餐厅
蜀宴小调(银沙店),30.700579518505666,104.03762502519938,餐饮服务;中餐厅;四川菜(川菜)
必胜客(蜀汉店),30.688214153621956,104.02374186052903,餐饮服务;快餐厅;必胜客
辣妹子河鲜自助(凯德广场·金牛),30.708138007187532,104.03976778552433,餐饮服务;中餐厅;海鲜酒楼
虾佬圣汤(一品天下店),30.697544832910122,104.02045330172216,餐饮服务;中餐厅;火锅店
竹涟烧肉铺(日式烤肉店),30.711649052327303,104.03502084613757,餐饮服务;外国餐厅;日本料理
寇家大院,30.6925071041024,104.04775964980901,餐饮服务;休闲餐饮场所;休闲餐饮场所
英雄峰荟火锅生活馆(交大店),30.70659126963235,104.04169847099054,餐饮服务;中餐厅;火锅店
