name,lat,lng,type
四川成南高速公路有限责任公司,30.67046001435599,104.14190627577547,公司企业;公司;公司
成发集团,30.652531069373204,104.10443544874315,公司企业;公司;公司
成都亚光电子股份有限公司,30.650283599719963,104.15109521887379,公司企业;公司;机械电子
四川电力建设二公司,30.655720704023654,104.13943582868728,公司企业;公司;建筑公司
泽南贸易,30.684460313014558,104.1203463123348,公司企业;公司;商业贸易
四川电力送变电建设公司(崔家店北一路),30.67034549449016,104.12596322012881,公司企业;公司;公司
四川宁江精密工业有限责任公司,30.65327068508798,104.16757511230063,公司企业;公司;公司
成都奇佳科技有限公司,30.67564926280551,104.11281974122481,公司企业;公司;网络科技
国光电气股份有限公司,30.674566910810942,104.1030539377136,公司企业;公司;公司
成都华川电装有限责任公司,30.660950463684348,104.17519659419582,公司企业;公司;公司
成都长江紫东企业(集团)股份有限公司,30.645427473269155,104.10401732392549,公司企业;公司;公司
志宇科技,30.65799462312705,104.10970116805005,公司企业;公司;网络科技
同力助剂,30.645657635781888,104.13569473686739,公司企业;公司;公司
中华校园网,30.654434699441826,104.10969559079368,公司企业;公司;网络科技
九峰集团(成致路),30.686756379496593,104.17241468930784,公司企业;公司;公司
辰兴建设,30.68683253614175,104.10798365293712,公司企业;公司;公司
德加拉(成都)数码科技发展有限公司,30.686716699995177,104.17105468840305,公司企业;公司;公司
成都市第七建筑工程公司,30.657280988349108,104.10572609745988,公司企业;公司;建筑公司
三星通用航空,30.6658805075007,104.10169662288429,公司企业;公司;公司
成都供用电工程公司(成华大道新鸿路),30.66508041299736,104.10526449218312,公司企业;公司;公司
广林电器集团,30.68314387960176,104.13016868175794,公司企业;公司;公司
四川省正伟照明有限公司,30.66813107716199,104.17645401267866,公司企业;公司;公司
復盛,30.6856192960069,104.16363634454105,公司企业;公司;公司
成都瑞华企业(集团)有限公司,30.654434699441826,104.10969559079368,公司企业;公司;医药公司
成都诚骏科技有限公司,30.675440183754862,104.16060388732075,公司企业;公司;网络科技
四川成南高速公路有限责任公司,30.67046001435599,104.14190627577547,公司企业;公司;公司
成发集团,30.652531069373204,104.10443544874315,公司企业;公司;公司
成都亚光电子股份有限公司,30.650283599719963,104.15109521887379,公司企业;公司;机械电子
四川电力建设二公司,30.655720704023654,104.13943582868728,公司企业;公司;建筑公司
泽南贸易,30.684460313014558,104.1203463123348,公司企业;公司;商业贸易
四川电力送变电建设公司(崔家店北一路),30.67034549449016,104.12596322012881,公司企业;公司;公司
四川宁江精密工业有限责任公司,30.65327068508798,104.16757511230063,公司企业;公司;公司
成都奇佳科技有限公司,30.67564926280551,104.11281974122481,公司企业;公司;网络科技
国光电气股份有限公司,30.674566910810942,104.1030539377136,公司企业;公司;公司
成都华川电装有限责任公司,30.660950463684348,104.17519659419582,公司企业;公司;公司
成都长江紫东企业(集团)股份有限公司,30.645427473269155,104.10401732392549,公司企业;公司;公司
志宇科技,30.65799462312705,104.10970116805005,公司企业;公司;网络科技
同力助剂,30.645657635781888,104.13569473686739,公司企业;公司;公司
中华校园网,30.654434699441826,104.10969559079368,公司企业;公司;网络科技
九峰集团(成致路),30.686756379496593,104.17241468930784,公司企业;公司;公司
辰兴建设,30.68683253614175,104.10798365293712,公司企业;公司;公司
德加拉(成都)数码科技发展有限公司,30.686716699995177,104.17105468840305,公司企业;公司;公司
成都市第七建筑工程公司,30.657280988349108,104.10572609745988,公司企业;公司;建筑公司
三星通用航空,30.6658805075007,104.10169662288429,公司企业;公司;公司
成都供用电工程公司(成华大道新鸿路),30.66508041299736,104.10526449218312,公司企业;公司;公司
广林电器集团,30.68314387960176,104.13016868175794,公司企业;公司;公司
四川省正伟照明有限公司,30.66813107716199,104.17645401267866,公司企业;公司;公司
復盛,30.6856192960069,104.16363634454105,公司企业;公司;公司
成都瑞华企业(集团)有限公司,30.654434699441826,104.10969559079368,公司企业;公司;医药公司
成都诚骏科技有限公司,30.675440183754862,104.16060388732075,公司企业;公司;网络科技
新加坡康福德高企业有限公司,30.645805010305555,104.13484143153279,公司企业;公司;公司
成都思立可科技有限公司,30.65470085581228,104.1093190821791,公司企业;公司;网络科技
四川同创柳工机械有限公司,30.684526636437823,104.16100827544662,公司企业;公司;机械电子
四川信联网络技术,30.64104077694303,104.13129156156482,公司企业;公司;网络科技
四川省天泽贵金属有限责任公司,30.68570091699333,104.16584632326321,公司企业;公司;公司
中国四川成都卷烟厂,30.658903043310435,104.13705785042845,公司企业;工厂;工厂
太平洋网络,30.67212459128285,104.11415172968682,公司企业;公司;网络科技
天微电子,30.686356498227948,104.16317990727958,公司企业;公司;机械电子
成都川力制药有限公司,30.686666807521014,104.16997072158316,公司企业;公司;医药公司
成都迪华机电,30.68714512460089,104.17114287778277,公司企业;公司;机械电子
四川华西绿舍建材有限公司跳蹬河搅拌站,30.6655120220207,104.12868875753996,公司企业;公司;公司
成都广域通信技术有限责任公司,30.68529527710387,104.16444901510259,公司企业;公司;公司
成都科良建材有限公司,30.65470085581228,104.1093190821791,公司企业;公司;公司
四川三三医药有限责任公司,30.656470959033626,104.17757295937815,公司企业;公司;医药公司
苏州冠生园,30.682981647569953,104.11727188969334,公司企业;公司;公司
成都恒攀自动化科技有限公司,30.65470085581228,104.1093190821791,公司企业;公司;公司
景福记食品有限公司,30.652528045447674,104.10443945440282,公司企业;公司;公司
蓝康装饰工程有限公司,30.68623341443234,104.15066331373252,公司企业;公司;公司
成都市城市管理机械化作业处,30.64819720237844,104.12412462504605,公司企业;公司;机械电子
多元集团(成致路),30.686253801253233,104.16077395197328,公司企业;公司;公司
东臣科技,30.655942974400414,104.17978902661645,公司企业;公司;网络科技
成都市建设机械结构有限公司,30.66539954363616,104.15157472457095,公司企业;公司;机械电子
采灯网(洪河店),30.683079503042784,104.10239032182889,公司企业;公司;公司
四川蒙特工程建设有限公司,30.666135900889756,104.13547111544217,公司企业;公司;建筑公司
创明科技(碧月街),30.655510714744363,104.17982880588592,公司企业;公司;网络科技
四川中菲保温工程有限公司,30.65470085581228,104.1093190821791,公司企业;公司;公司
成都蓉鸿达科技有限公司,30.655011994246554,104.17761958540886,公司企业;公司;网络科技
余氏真空电子,30.654552750729447,104.1772423847065,公司企业;公司;机械电子
华平科技有限公司,30.65799462312705,104.10970116805005,公司企业;公司;网络科技
聚恒信院坝小龙虾,30.667105027864526,104.1154095551484,餐饮服务;休闲餐饮场所;休闲餐饮场所|公司企业;公司;公司
成都兴佳腾实业有限公司,30.667668093698744,104.17697293214341,公司企业;公司;公司
中海化工,30.651109500411454,104.15769125319947,公司企业;公司;冶金化工
成都市青龙城镇建设开发有限公司,30.686907128703922,104.10801251358907,公司企业;公司;公司
成都鑫峰机械配件刀具厂,30.63956580613266,104.15553255993915,公司企业;工厂;工厂
中国移动无线音乐基地,30.672894947105764,104.11624641932082,公司企业;公司;电信公司
