name,lat,lng,type
成飞公园,30.70376491164194,103.95275635858096,风景名胜;公园广场;公园
两河城市森林公园,30.72237786333683,103.96313764248937,风景名胜;公园广场;公园
苏坡公园,30.69468239801566,103.99409525123906,风景名胜;公园广场;公园
中海体育公园,30.725132961879492,103.96413057235402,风景名胜;公园广场;公园
摸底河公园,30.716206605588322,103.9757791355554,风景名胜;公园广场;公园
德胜园景,30.757245432156207,103.9976556022273,风景名胜;公园广场;公园
金沙滨河公园,30.68958780441467,103.99997339630242,风景名胜;公园广场;公园
非物质文化遗产公园B区,30.7142085833825,103.97080732926257,风景名胜;公园广场;公园
成飞公园,30.70376491164194,103.95275635858096,风景名胜;公园广场;公园
两河城市森林公园,30.72237786333683,103.96313764248937,风景名胜;公园广场;公园
苏坡公园,30.69468239801566,103.99409525123906,风景名胜;公园广场;公园
中海体育公园,30.725132961879492,103.96413057235402,风景名胜;公园广场;公园
摸底河公园,30.716206605588322,103.9757791355554,风景名胜;公园广场;公园
德胜园景,30.757245432156207,103.9976556022273,风景名胜;公园广场;公园
金沙滨河公园,30.68958780441467,103.99997339630242,风景名胜;公园广场;公园
非物质文化遗产公园B区,30.7142085833825,103.97080732926257,风景名胜;公园广场;公园
