name,lat,lng,type
康弘药业(蜀西路),30.71510731821895,103.99269473170528,公司企业;公司;医药公司
川煤集团,30.688703386739167,104.00046712263065,公司企业;公司;矿产公司
蓝光集团(新创路),30.745433749205592,103.9539975829902,公司企业;公司;公司
成都红旗连锁股份有限公司,30.752371523721038,103.95754801183641,公司企业;公司;公司
东方锅炉(天朗路),30.745410673203956,103.95988730526912,公司企业;公司;公司
四川水井坊股份有限公司,30.73332151791026,103.99791664569977,公司企业;公司;公司
安琪酵母股份有限公司,30.69001106900544,103.95101565350328,公司企业;公司;公司
奥邦药业,30.754353111492662,103.95304222634181,公司企业;公司;医药公司
成都恒瑞制药有限公司(百草路),30.755613529395728,103.95055084988628,公司企业;公司;医药公司
成都宏明双新科技股份有限公司,30.69230956552353,103.95110538285056,公司企业;公司;网络科技
深蓝空调,30.748422312016288,103.9515662081286,公司企业;公司;公司
四川美大康佳乐药业有限公司,30.74775034708129,103.95090734325208,公司企业;公司;医药公司
成都天奥集团,30.73266221731289,103.95381783118044,公司企业;公司;公司
顺康电子,30.741591722729176,103.95784192133516,公司企业;公司;机械电子
成都凯天电子股份有限公司,30.690799950700832,103.97047952690338,公司企业;公司;机械电子
中国中铁八局集团建筑工程有限公司,30.752095481260803,103.9627586900639,公司企业;公司;建筑公司
四川泰力电气,30.74513131705556,104.00036337951853,公司企业;公司;机械电子
成都康弘生物科技有限公司,30.730896928037087,103.97298674850066,公司企业;公司;公司
研宝科技有限公司,30.7439795191601,103.9611720971926,公司企业;公司;网络科技|公司企业;公司;医药公司
成都科星电力电器有限公司,30.739241520085194,103.96565327993098,公司企业;公司;公司
成都飞机工业集团电子科技有限公司,30.704344693803694,103.95566774531028,公司企业;公司;机械电子
成都瑞联电气股份有限公司,30.692009491409312,103.95246610120581,公司企业;公司;公司
立新瑞德,30.724537807930783,103.99997562264544,公司企业;公司;公司
西南国际医疗器械城,30.742401972314113,103.96184596697283,公司企业;公司;医药公司|商务住宅;产业园区;产业园区
创智联邦,30.737028974668352,103.96573179693598,公司企业;公司;公司
康弘药业(蜀西路),30.71510731821895,103.99269473170528,公司企业;公司;医药公司
川煤集团,30.688703386739167,104.00046712263065,公司企业;公司;矿产公司
蓝光集团(新创路),30.745433749205592,103.9539975829902,公司企业;公司;公司
