name,lat,lng,type
成都安和桥-新都石油大学音乐学院旁精品民宿龙青路分店,30.72162740812646,104.16485558419713,科教文化服务;科教文化场所;科教文化场所
成都石室中学北湖校区,30.704461342658057,104.15213762135362,科教文化服务;学校;中学
成都医学院天回校区,30.753629501869746,104.10784215320407,科教文化服务;学校;高等院校
世纪幼稚园,30.750714648247584,104.10598645343684,科教文化服务;学校;幼儿园
成都市青龙小学校,30.705963521247686,104.10572732715036,科教文化服务;学校;小学
四川省工业贸易学校,30.70732408523975,104.11591208245481,科教文化服务;学校;职业技术学校
双庆中学龙潭总部经济城校区,30.701028526396204,104.16840544589448,科教文化服务;学校;中学
成华实验小学(北校区),30.691554960713347,104.107133682954,科教文化服务;学校;小学
电子科技大学附属实验小学(龙潭校区),30.70064280173798,104.16395984215185,科教文化服务;学校;小学
成都市新都区阳光宝贝幼儿园(凡阳村),30.762066247875893,104.16963537794172,科教文化服务;学校;幼儿园
拱辰白莲小学,30.725867080258762,104.11915023703584,科教文化服务;学校;小学
成都市天回小学校,30.766320472815803,104.11125211823925,科教文化服务;学校;小学
桃蹊社区幼儿园,30.69158288606021,104.10357829403529,科教文化服务;学校;幼儿园
石室初中青龙校区,30.70735088597952,104.11054355049482,科教文化服务;学校;中学
八里庄小学校,30.68943188357321,104.11359224931522,科教文化服务;科教文化场所;科教文化场所
成都市第二十四幼儿园,30.704760133516405,104.1053892601533,科教文化服务;学校;幼儿园
启蒙幼儿园(熊猫大道),30.72840669402191,104.13048553797452,科教文化服务;学校;幼儿园
成都市第十三幼儿园海滨分园,30.704581251447056,104.11691961693387,科教文化服务;学校;幼儿园
爱尚幼儿园,30.7190394640166,104.11477300177388,科教文化服务;学校;幼儿园
中国医学科学院,30.696575863212185,104.17067439027508,科教文化服务;学校;高等院校
成都市实验中学,30.710472416509383,104.11812438310335,科教文化服务;学校;中学
红苹果幼儿园(川天路),30.752057285808714,104.10651324455156,科教文化服务;学校;幼儿园
青龙街道社区科普大学,30.703169572744894,104.11174249566625,科教文化服务;科教文化场所;科教文化场所
成都市第三十八中学校红十字博爱教学综合楼,30.708806781912166,104.16632656523618,科教文化服务;学校;中学
宝马培训学院,30.69176905092259,104.1587044277939,科教文化服务;科教文化场所;科教文化场所
成都安和桥-新都石油大学音乐学院旁精品民宿龙青路分店,30.72162740812646,104.16485558419713,科教文化服务;科教文化场所;科教文化场所
成都石室中学北湖校区,30.704461342658057,104.15213762135362,科教文化服务;学校;中学
成都医学院天回校区,30.753629501869746,104.10784215320407,科教文化服务;学校;高等院校
世纪幼稚园,30.750714648247584,104.10598645343684,科教文化服务;学校;幼儿园
成都市青龙小学校,30.705963521247686,104.10572732715036,科教文化服务;学校;小学
四川省工业贸易学校,30.70732408523975,104.11591208245481,科教文化服务;学校;职业技术学校
双庆中学龙潭总部经济城校区,30.701028526396204,104.16840544589448,科教文化服务;学校;中学
成华实验小学(北校区),30.691554960713347,104.107133682954,科教文化服务;学校;小学
电子科技大学附属实验小学(龙潭校区),30.70064280173798,104.16395984215185,科教文化服务;学校;小学
成都市新都区阳光宝贝幼儿园(凡阳村),30.762066247875893,104.16963537794172,科教文化服务;学校;幼儿园
拱辰白莲小学,30.725867080258762,104.11915023703584,科教文化服务;学校;小学
成都市天回小学校,30.766320472815803,104.11125211823925,科教文化服务;学校;小学
桃蹊社区幼儿园,30.69158288606021,104.10357829403529,科教文化服务;学校;幼儿园
石室初中青龙校区,30.70735088597952,104.11054355049482,科教文化服务;学校;中学
八里庄小学校,30.68943188357321,104.11359224931522,科教文化服务;科教文化场所;科教文化场所
成都市第二十四幼儿园,30.704760133516405,104.1053892601533,科教文化服务;学校;幼儿园
启蒙幼儿园(熊猫大道),30.72840669402191,104.13048553797452,科教文化服务;学校;幼儿园
成都市第十三幼儿园海滨分园,30.704581251447056,104.11691961693387,科教文化服务;学校;幼儿园
爱尚幼儿园,30.7190394640166,104.11477300177388,科教文化服务;学校;幼儿园
中国医学科学院,30.696575863212185,104.17067439027508,科教文化服务;学校;高等院校
成都市实验中学,30.710472416509383,104.11812438310335,科教文化服务;学校;中学
红苹果幼儿园(川天路),30.752057285808714,104.10651324455156,科教文化服务;学校;幼儿园
青龙街道社区科普大学,30.703169572744894,104.11174249566625,科教文化服务;科教文化场所;科教文化场所
成都市第三十八中学校红十字博爱教学综合楼,30.708806781912166,104.16632656523618,科教文化服务;学校;中学
宝马培训学院,30.69176905092259,104.1587044277939,科教文化服务;科教文化场所;科教文化场所
四川农大成都教学部,30.70804013781825,104.11569492939918,科教文化服务;学校;高等院校
成都市建筑职业中专校(过渡校区),30.709220718804072,104.10643023141286,科教文化服务;学校;职业技术学校
金童年幼儿园,30.69181103696404,104.11331777969045,科教文化服务;学校;幼儿园
成都三十八中,30.708406670878528,104.16506511383128,科教文化服务;学校;中学
龙兴小学,30.70968111094315,104.16337403209106,科教文化服务;科教文化场所;科教文化场所
优贝幼儿园,30.7664906842851,104.11650366276449,科教文化服务;学校;幼儿园
北京大学附属小学英语实验校,30.708304577338154,104.15968893663828,科教文化服务;学校;小学
新都区机关幼儿园(蜀龙分园),30.758462509329288,104.15452590492119,科教文化服务;学校;幼儿园
成都市红花实验学校,30.73972922770072,104.11768416439479,科教文化服务;学校;学校
保利·马克(澳大利亚)高尔夫学院,30.754631335438543,104.14599328953189,科教文化服务;学校;学校
成都市第十三幼儿园龙潭分院,30.70079833602801,104.16941790052269,科教文化服务;学校;幼儿园
小乖乖第二幼儿园,30.761237567921548,104.14724473875565,科教文化服务;学校;幼儿园
