name,lat,lng,type
锦城印象火锅酒楼(玉林店),30.628584774574325,104.05518047521944,餐饮服务;中餐厅;火锅店
棒!约翰(凯德天府),30.606241060978068,104.06595089318249,餐饮服务;快餐厅;快餐厅
老码头(玉林店),30.630571861666425,104.05408303384604,餐饮服务;中餐厅;火锅店
月满大江(科华店),30.619190471287883,104.07245752121726,餐饮服务;中餐厅;火锅店
青龙正街饭店(玉林店),30.62721007961279,104.05603109865315,餐饮服务;中餐厅;中餐厅
集渔泰式海鲜火锅,30.62726598349678,104.07452908416852,餐饮服务;中餐厅;火锅店
红辣椒(泛悦国际店),30.616320169119803,104.07598504757745,餐饮服务;中餐厅;中餐厅
兰亭金汤,30.589740243004172,104.06910496423923,餐饮服务;中餐厅;中餐厅|生活服务;洗浴推拿场所;洗浴推拿场所
宴御海鲜姿造(桐梓林店),30.61940371603943,104.06235023607307,餐饮服务;中餐厅;海鲜酒楼
唐宫海鲜舫(人民南路店),30.616104725199335,104.06227469259602,餐饮服务;中餐厅;广东菜(粤菜)
禅悦素食,30.615703622344615,104.06228696509535,餐饮服务;中餐厅;中餐厅
北海海鲜料理,30.61769051566918,104.06852125181655,餐饮服务;外国餐厅;日本料理
彼德西餐(棕北店),30.629142982814614,104.06940942412308,餐饮服务;外国餐厅;墨西哥菜
八方溪缘素食茶艺养身馆,30.61171717221933,104.07123030214302,餐饮服务;中餐厅;中式素菜馆
彼德西餐(桐梓林店),30.618498476486632,104.0586005327912,餐饮服务;外国餐厅;美式风味|餐饮服务;外国餐厅;西餐厅(综合风味)
九栖(翡翠城店),30.616966171033564,104.08901996073507,餐饮服务;中餐厅;中餐厅
一叶一世界藏茶素食火锅(领事馆店),30.628052489417083,104.06582726708629,餐饮服务;中餐厅;火锅店
古巴热浪红酒馆,30.617490012712906,104.06162163518133,餐饮服务;中餐厅;四川菜(川菜)
必胜客(站华店),30.604816887402343,104.05669121225785,餐饮服务;快餐厅;必胜客
山葵家日式料理(科华街店),30.627537354078623,104.07420675241764,餐饮服务;外国餐厅;日本料理
臻食海鲜,30.614569368751333,104.0807747103688,餐饮服务;中餐厅;海鲜酒楼
真炙炉匠料理,30.618954223397335,104.06240160202728,餐饮服务;外国餐厅;外国餐厅
大龙燚火锅(玉林总店),30.623869541451878,104.05458437712188,餐饮服务;中餐厅;火锅店
禾风海鲜料理(玉林店),30.629337201008127,104.06212539495503,餐饮服务;外国餐厅;西餐厅(综合风味)
尽膳口福跷脚牛肉(科华北路店),30.6344709090504,104.07242416582302,餐饮服务;中餐厅;中餐厅
锦城印象火锅酒楼(玉林店),30.628584774574325,104.05518047521944,餐饮服务;中餐厅;火锅店
棒!约翰(凯德天府),30.606241060978068,104.06595089318249,餐饮服务;快餐厅;快餐厅
老码头(玉林店),30.630571861666425,104.05408303384604,餐饮服务;中餐厅;火锅店
月满大江(科华店),30.619190471287883,104.07245752121726,餐饮服务;中餐厅;火锅店
青龙正街饭店(玉林店),30.62721007961279,104.05603109865315,餐饮服务;中餐厅;中餐厅
集渔泰式海鲜火锅,30.62726598349678,104.07452908416852,餐饮服务;中餐厅;火锅店
红辣椒(泛悦国际店),30.616320169119803,104.07598504757745,餐饮服务;中餐厅;中餐厅
兰亭金汤,30.589740243004172,104.06910496423923,餐饮服务;中餐厅;中餐厅|生活服务;洗浴推拿场所;洗浴推拿场所
宴御海鲜姿造(桐梓林店),30.61940371603943,104.06235023607307,餐饮服务;中餐厅;海鲜酒楼
唐宫海鲜舫(人民南路店),30.616104725199335,104.06227469259602,餐饮服务;中餐厅;广东菜(粤菜)
禅悦素食,30.615703622344615,104.06228696509535,餐饮服务;中餐厅;中餐厅
北海海鲜料理,30.61769051566918,104.06852125181655,餐饮服务;外国餐厅;日本料理
