name,lat,lng,type
金沙银座商城(苏坡东路),30.67762751017479,103.99917929799464,购物服务;商场;普通商场
万盛百货(机九路),30.653739726489928,103.97525058289091,购物服务;服装鞋帽皮具店;服装鞋帽皮具店
千盛百货(五大花园店),30.65339351245616,103.99377845742168,购物服务;商场;普通商场
西单商场(成都店),30.678809853507193,103.99604961347512,购物服务;商场;普通商场
光华生活广场,30.67559339394743,103.96817948221093,购物服务;商场;普通商场
齐力·生活广场,30.66921320923906,103.98551899867466,购物服务;商场;普通商场
龙湖金楠天街·E馆,30.652957569976724,103.98886662204052,购物服务;商场;购物中心
龙湖金楠天街·C馆,30.650849163485372,103.99315980062984,购物服务;商场;购物中心
天街里,30.65156991434069,103.98988215985405,购物服务;商场;购物中心
龙湖金楠天街·D馆,30.653427993237433,103.99114807520158,购物服务;商场;购物中心
龙湖成都金楠天街,30.652304354135445,103.99188313133793,购物服务;商场;购物中心
元富购物中心,30.673650687215854,103.97136165546469,购物服务;商场;购物中心
成都8090车行(西门店),30.655340283531764,103.98696016849557,购物服务;专卖店;自行车专卖店
正成广场,30.648667371738284,103.97641944671145,购物服务;商场;购物中心
万达广场(青羊店),30.68022173574173,103.96873553580693,购物服务;商场;购物中心
中铁西城·新天地,30.677654056273195,103.95887933956818,购物服务;商场;购物中心
龙湖金楠天街·A馆,30.65219030634484,103.99018712228423,购物服务;商场;购物中心
天街里E馆,30.653444765325904,103.98975787569314,购物服务;商场;普通商场
星光广场,30.685818276221422,103.95611121020035,购物服务;商场;商场
蓝光新耍都,30.647656578370235,103.96720100194537,购物服务;商场;购物中心
团乐网线下购物中心(贝森店),30.67181461888891,103.99619025858703,购物服务;购物相关场所;购物相关场所
联合一百亿多购物广场,30.67456020877901,103.98821393927327,购物服务;购物相关场所;购物相关场所
兴鑫商业广场,30.644984109278422,103.95688608578533,购物服务;购物相关场所;购物相关场所
平价服装商场,30.649739257651408,103.99518693883587,购物服务;专卖店;专营店
金沙银座商城(苏坡东路),30.67762751017479,103.99917929799464,购物服务;商场;普通商场
万盛百货(机九路),30.653739726489928,103.97525058289091,购物服务;服装鞋帽皮具店;服装鞋帽皮具店
千盛百货(五大花园店),30.65339351245616,103.99377845742168,购物服务;商场;普通商场
西单商场(成都店),30.678809853507193,103.99604961347512,购物服务;商场;普通商场
光华生活广场,30.67559339394743,103.96817948221093,购物服务;商场;普通商场
齐力·生活广场,30.66921320923906,103.98551899867466,购物服务;商场;普通商场
龙湖金楠天街·E馆,30.652957569976724,103.98886662204052,购物服务;商场;购物中心
龙湖金楠天街·C馆,30.650849163485372,103.99315980062984,购物服务;商场;购物中心
天街里,30.65156991434069,103.98988215985405,购物服务;商场;购物中心
龙湖金楠天街·D馆,30.653427993237433,103.99114807520158,购物服务;商场;购物中心
龙湖成都金楠天街,30.652304354135445,103.99188313133793,购物服务;商场;购物中心
元富购物中心,30.673650687215854,103.97136165546469,购物服务;商场;购物中心
成都8090车行(西门店),30.655340283531764,103.98696016849557,购物服务;专卖店;自行车专卖店
正成广场,30.648667371738284,103.97641944671145,购物服务;商场;购物中心
万达广场(青羊店),30.68022173574173,103.96873553580693,购物服务;商场;购物中心
中铁西城·新天地,30.677654056273195,103.95887933956818,购物服务;商场;购物中心
龙湖金楠天街·A馆,30.65219030634484,103.99018712228423,购物服务;商场;购物中心
天街里E馆,30.653444765325904,103.98975787569314,购物服务;商场;普通商场
星光广场,30.685818276221422,103.95611121020035,购物服务;商场;商场
蓝光新耍都,30.647656578370235,103.96720100194537,购物服务;商场;购物中心
团乐网线下购物中心(贝森店),30.67181461888891,103.99619025858703,购物服务;购物相关场所;购物相关场所
联合一百亿多购物广场,30.67456020877901,103.98821393927327,购物服务;购物相关场所;购物相关场所
兴鑫商业广场,30.644984109278422,103.95688608578533,购物服务;购物相关场所;购物相关场所
平价服装商场,30.649739257651408,103.99518693883587,购物服务;专卖店;专营店
