name,lat,lng,type
四川上雅红叶酒店,30.65871835480431,104.03591794697716,住宿服务;宾馆酒店;四星级宾馆
彩虹岛精品度假公寓(成都宽窄巷子店),30.659807262603394,104.05003957674121,住宿服务;住宿服务相关;住宿服务相关
浣花锦城酒店,30.66024113135845,104.0339919056074,住宿服务;宾馆酒店;四星级宾馆
米兰风尚酒店(青羊宫店),30.658845056984838,104.03867103689988,住宿服务;宾馆酒店;宾馆酒店
锦江之星(成都体育学院店),30.65445908056934,104.03765185542116,住宿服务;宾馆酒店;经济型连锁酒店
成都锦城小栈住宿,30.6576452054975,104.05068862662914,住宿服务;住宿服务相关;住宿服务相关
锦程大酒店(成都宽窄巷子店),30.6798526067687,104.03771559098668,住宿服务;宾馆酒店;宾馆酒店
百花世家酒店,30.662871821045943,104.0406697634931,住宿服务;宾馆酒店;三星级宾馆
成都邂逅度假公寓,30.664216130158703,104.05017831798762,住宿服务;旅馆招待所;旅馆招待所
成都蜀家酒店公寓(宽窄巷子店),30.664199979049055,104.05022435391945,住宿服务;旅馆招待所;旅馆招待所
锦江之星酒店(成都金仙桥路店),30.681245321560443,104.04783706169968,住宿服务;宾馆酒店;经济型连锁酒店
锦江之星酒店(金广快捷成都白果林地铁站店),30.679361162687943,104.02799839958772,住宿服务;宾馆酒店;经济型连锁酒店
成都途家斯维登度假公寓(鹭岛国际社区店),30.650355239846263,104.00904758179996,住宿服务;宾馆酒店;经济型连锁酒店
海美伦酒店(双楠店),30.648533504248327,104.0194529128678,住宿服务;宾馆酒店;宾馆酒店
家合假日酒店(成都锦里分店),30.656628319126167,104.04875425310637,住宿服务;宾馆酒店;宾馆酒店
成都马丁精品公寓(宽窄巷子店),30.664309924196523,104.05009012977175,住宿服务;宾馆酒店;宾馆酒店
安悦酒店(高升桥店),30.643123430446224,104.0314620613128,住宿服务;宾馆酒店;经济型连锁酒店
京川宾馆,30.65618395257907,104.03578454781245,住宿服务;宾馆酒店;四星级宾馆
佳荣酒店(营门口店),30.687034796601036,104.03982299988449,住宿服务;宾馆酒店;三星级宾馆
阆苑金沙酒店,30.682446288225744,104.02268378045528,住宿服务;宾馆酒店;三星级宾馆
宜尚酒店(成都宽窄巷子金仙桥店),30.682301966292624,104.05012827799466,住宿服务;宾馆酒店;四星级宾馆
D6Hotel(武侯祠店),30.64416082356489,104.01707471970082,住宿服务;宾馆酒店;四星级宾馆
熊猫王子酒店(武侯祠店),30.64974620864742,104.03649090240255,住宿服务;宾馆酒店;宾馆酒店
龙堂客栈,30.668057592594042,104.04940887821554,住宿服务;旅馆招待所;青年旅舍
奥汀花园酒店,30.670381513863546,104.03479968782929,住宿服务;宾馆酒店;四星级宾馆
四川上雅红叶酒店,30.65871835480431,104.03591794697716,住宿服务;宾馆酒店;四星级宾馆
彩虹岛精品度假公寓(成都宽窄巷子店),30.659807262603394,104.05003957674121,住宿服务;住宿服务相关;住宿服务相关
浣花锦城酒店,30.66024113135845,104.0339919056074,住宿服务;宾馆酒店;四星级宾馆
米兰风尚酒店(青羊宫店),30.658845056984838,104.03867103689988,住宿服务;宾馆酒店;宾馆酒店
锦江之星(成都体育学院店),30.65445908056934,104.03765185542116,住宿服务;宾馆酒店;经济型连锁酒店
成都锦城小栈住宿,30.6576452054975,104.05068862662914,住宿服务;住宿服务相关;住宿服务相关
锦程大酒店(成都宽窄巷子店),30.6798526067687,104.03771559098668,住宿服务;宾馆酒店;宾馆酒店
百花世家酒店,30.662871821045943,104.0406697634931,住宿服务;宾馆酒店;三星级宾馆
成都邂逅度假公寓,30.664216130158703,104.05017831798762,住宿服务;旅馆招待所;旅馆招待所
成都蜀家酒店公寓(宽窄巷子店),30.664199979049055,104.05022435391945,住宿服务;旅馆招待所;旅馆招待所
锦江之星酒店(成都金仙桥路店),30.681245321560443,104.04783706169968,住宿服务;宾馆酒店;经济型连锁酒店
锦江之星酒店(金广快捷成都白果林地铁站店),30.679361162687943,104.02799839958772,住宿服务;宾馆酒店;经济型连锁酒店
成都途家斯维登度假公寓(鹭岛国际社区店),30.650355239846263,104.00904758179996,住宿服务;宾馆酒店;经济型连锁酒店
海美伦酒店(双楠店),30.648533504248327,104.0194529128678,住宿服务;宾馆酒店;宾馆酒店
家合假日酒店(成都锦里分店),30.656628319126167,104.04875425310637,住宿服务;宾馆酒店;宾馆酒店
成都马丁精品公寓(宽窄巷子店),30.664309924196523,104.05009012977175,住宿服务;宾馆酒店;宾馆酒店
安悦酒店(高升桥店),30.643123430446224,104.0314620613128,住宿服务;宾馆酒店;经济型连锁酒店
京川宾馆,30.65618395257907,104.03578454781245,住宿服务;宾馆酒店;四星级宾馆
佳荣酒店(营门口店),30.687034796601036,104.03982299988449,住宿服务;宾馆酒店;三星级宾馆
阆苑金沙酒店,30.682446288225744,104.02268378045528,住宿服务;宾馆酒店;三星级宾馆
宜尚酒店(成都宽窄巷子金仙桥店),30.682301966292624,104.05012827799466,住宿服务;宾馆酒店;四星级宾馆
D6Hotel(武侯祠店),30.64416082356489,104.01707471970082,住宿服务;宾馆酒店;四星级宾馆
熊猫王子酒店(武侯祠店),30.64974620864742,104.03649090240255,住宿服务;宾馆酒店;宾馆酒店
龙堂客栈,30.668057592594042,104.04940887821554,住宿服务;旅馆招待所;青年旅舍
奥汀花园酒店,30.670381513863546,104.03479968782929,住宿服务;宾馆酒店;四星级宾馆
太成宾馆,30.65047575163222,104.04878509148807,住宿服务;宾馆酒店;四星级宾馆
米途酒店(宽窄巷子新城市广场店),30.679112911324367,104.04938938249758,住宿服务;宾馆酒店;宾馆酒店
心旅318单车客栈,30.654039161436767,104.02423901059407,住宿服务;旅馆招待所;旅馆招待所
帝伦大酒店,30.675474212969917,104.04413086774149,住宿服务;宾馆酒店;四星级宾馆
万锦大酒店,30.68376700854717,104.03977225291807,住宿服务;宾馆酒店;三星级宾馆
美丽云天国际酒店,30.669614736133763,104.01673201914338,住宿服务;宾馆酒店;四星级宾馆
成都途乐公寓(宽窄巷子店),30.664136574076096,104.05000244888632,住宿服务;宾馆酒店;宾馆酒店
端丰商务酒店(浣花店),30.655853779909087,104.01999726395775,住宿服务;宾馆酒店;宾馆酒店
瑞欣酒店,30.679198320610347,104.04791604727535,住宿服务;宾馆酒店;四星级宾馆
成都宽宅巷子尤拉的家温馨民宿,30.668937101876285,104.04447161261632,住宿服务;住宿服务相关;住宿服务相关
天辰楼,30.66645556174911,104.01958544818156,住宿服务;宾馆酒店;三星级宾馆
图腾·印象酒店(金沙名庭店),30.678235902040488,104.00058828439617,住宿服务;宾馆酒店;四星级宾馆
金月宾馆(锦里中路),30.65644273639368,104.04911963073468,住宿服务;宾馆酒店;宾馆酒店
豪怡酒店(蜀汉路店),30.686227596139712,104.02028622383237,住宿服务;宾馆酒店;宾馆酒店
全季酒店(成都武侯店),30.653264458045662,104.03708690020903,住宿服务;宾馆酒店;经济型连锁酒店
成都天仁大酒店,30.679110512453875,104.04598199546066,住宿服务;宾馆酒店;四星级宾馆
峨眉雪芽大酒店,30.681765953178758,104.02206102245545,住宿服务;宾馆酒店;四星级宾馆
龙湾假日酒店,30.65413412834897,104.00860895768156,住宿服务;宾馆酒店;三星级宾馆
成都陌上花开度假公寓(小南街分店),30.660009870642998,104.04783794852459,住宿服务;住宿服务相关;住宿服务相关
青年旅舍,30.64004471233563,104.04516232028952,住宿服务;旅馆招待所;青年旅舍
微友主题酒店(双楠店),30.647619977490244,104.02196373055281,住宿服务;宾馆酒店;宾馆酒店
锦秀大酒店(白果林店),30.67610181723139,104.03276031385181,住宿服务;宾馆酒店;宾馆酒店
成都恋人岛酒店公寓(宽窄巷子店),30.664140540941922,104.05014145726558,住宿服务;旅馆招待所;旅馆招待所
悦亭尊享度假公寓(成都宽窄巷子店),30.664217034130512,104.05039934155364,住宿服务;旅馆招待所;旅馆招待所
成都联森酒店(宽窄巷子店),30.664956373290888,104.04527934673736,住宿服务;宾馆酒店;四星级宾馆
成都宽窄小苹果酒店,30.664099195276588,104.05017153917511,住宿服务;宾馆酒店;经济型连锁酒店
成都自由家酒店公寓(宽窄巷子店),30.679095670320127,104.04959543964593,住宿服务;住宿服务相关;住宿服务相关
尊城国际公寓(成都天府广场店),30.66447723447895,104.05016182004435,住宿服务;宾馆酒店;三星级宾馆
鑫鑫短租公寓,30.64409964631985,104.03835935122417,住宿服务;旅馆招待所;旅馆招待所
7天酒店(成都大石西路店),30.654523723738915,104.03299119177095,住宿服务;宾馆酒店;经济型连锁酒店
汉庭酒店(成都宽窄巷子中心店),30.678428457931293,104.04891666075437,住宿服务;宾馆酒店;经济型连锁酒店
成都吉紫酒店公寓(人民南路南延线休闲餐饮一条街一环路分店),30.642773904483143,104.03858944176972,住宿服务;住宿服务相关;住宿服务相关
莫泰酒店(成都杜甫草堂店),30.66736452418871,104.02901282981689,住宿服务;宾馆酒店;经济型连锁酒店
成都章鱼青年旅舍(宽窄巷子店),30.66406568971126,104.04853841556611,住宿服务;旅馆招待所;青年旅舍
德门仁里(宽巷子店),30.66756309728428,104.05039694345763,住宿服务;宾馆酒店;宾馆酒店
楠泰酒店,30.64877525922324,104.0193294939736,住宿服务;宾馆酒店;宾馆酒店
汉庭酒店(成都武侯店),30.64662005448128,104.03726518782292,住宿服务;宾馆酒店;经济型连锁酒店
怡家城市酒店(武侯店),30.64760702036365,104.04339828614478,住宿服务;宾馆酒店;宾馆酒店
成都琴台美宿客栈,30.665872209948557,104.04220224202687,住宿服务;旅馆招待所;旅馆招待所
欧蓝酒店(浣花北路店),30.669291503522196,104.03279356173013,住宿服务;宾馆酒店;宾馆酒店
