name,lat,lng,type
天泽·恒盛广场,30.70058699067768,104.16270286039394,购物服务;商场;购物中心
天九广场,30.710633238285226,104.16588373293347,购物服务;商场;购物中心
青龙广场,30.713851414430938,104.10579625861996,购物服务;商场;购物中心|商务住宅;住宅区;住宅小区
东林生活广场,30.71829248414718,104.10590015493517,购物服务;商场;购物中心|购物服务;商场;普通商场
星悦广场,30.708297418293,104.16198109400105,购物服务;商场;购物中心
隆兴广场,30.70744851110752,104.16213944388898,购物服务;商场;普通商场
乐都购物广场(保利店),30.75976617538604,104.14588741740961,购物服务;超级市场;超市
亮晶晶饰品百货,30.767928407686128,104.1104146762828,购物服务;专卖店;礼品饰品店|购物服务;商场;普通商场
三只熊孕婴童购物中心,30.70320497020043,104.10939221913377,购物服务;商场;购物中心
旺玛特购物广场(回龙店),30.74679980865154,104.1534085195703,购物服务;商场;普通商场
西康商业广场,30.726415143855235,104.1244911087361,购物服务;商场;商场
江南海天商业广场,30.767583985764382,104.10996348986187,购物服务;购物相关场所;购物相关场所
天泽·恒盛广场,30.70058699067768,104.16270286039394,购物服务;商场;购物中心
天九广场,30.710633238285226,104.16588373293347,购物服务;商场;购物中心
青龙广场,30.713851414430938,104.10579625861996,购物服务;商场;购物中心|商务住宅;住宅区;住宅小区
东林生活广场,30.71829248414718,104.10590015493517,购物服务;商场;购物中心|购物服务;商场;普通商场
星悦广场,30.708297418293,104.16198109400105,购物服务;商场;购物中心
隆兴广场,30.70744851110752,104.16213944388898,购物服务;商场;普通商场
乐都购物广场(保利店),30.75976617538604,104.14588741740961,购物服务;超级市场;超市
亮晶晶饰品百货,30.767928407686128,104.1104146762828,购物服务;专卖店;礼品饰品店|购物服务;商场;普通商场
三只熊孕婴童购物中心,30.70320497020043,104.10939221913377,购物服务;商场;购物中心
旺玛特购物广场(回龙店),30.74679980865154,104.1534085195703,购物服务;商场;普通商场
西康商业广场,30.726415143855235,104.1244911087361,购物服务;商场;商场
江南海天商业广场,30.767583985764382,104.10996348986187,购物服务;购物相关场所;购物相关场所
